Id,Label
8054,8
8055,38
8056,16
8057,1
8058,32
8059,13
8060,13
8061,4
8062,21 38
8063,1
8064,7 15
8065,29
8066,21
8067,3 38
8068,16
8069,2
8070,23
8071,21
8072,50
8073,3
8074,4
8075,18
8076,55
8077,70
8078,12
8079,13
8080,2
8081,20
8082,19
8083,44
8084,1
8085,25
8086,26
8087,56
8088,13
8089,45
8090,17
8091,40
8092,1
8093,13
8094,1
8095,49
8096,1
8097,37
8098,23
8099,21 25
8100,23 59
8101,8
8102,1
8103,2 42
8104,1 12
8105,16
8106,29
8107,40
8108,21
8109,16
8110,20 56
8111,2
8112,21
8113,7
8114,4
8115,19
8116,2
8117,37
8118,81
8119,17
8120,93
8121,13
8122,21 25
8123,35
8124,13
8125,17
8126,38
8127,25
8128,14
8129,13
8130,14
8131,14
8132,38
8133,26 37
8134,13
8135,19 26
8136,3
8137,9
8138,2 42
8139,18
8140,4 20
8141,9
8142,13
8143,13
8144,26 37
8145,13
8146,3
8147,20
8148,32
8149,2
8150,34
8151,13
8152,13
8153,13
8154,32
8155,15
8156,13
8157,13
8158,26
8159,56
8160,3
8161,32
8162,3
8163,34
8164,3
8165,23 29
8166,29
8167,5
8168,48
8169,55
8170,7
8171,37
8172,1
8173,27 38
8174,4 36
8175,7
8176,4 35 85 86
8177,35
8178,35
8179,23
8180,7
8181,19
8182,19
8183,2
8184,37
8185,2 26
8186,13
8187,53
8188,37
8189,23 35
8190,29
8191,23 29
8192,29
8193,35
8194,13
8195,37
8196,29
8197,29
8198,32
8199,13
8200,13
8201,1
8202,13
8203,2
8204,3
8205,35
8206,2
8207,19
8208,2
8209,14
8210,37
8211,13
8212,2
8213,4 38
8214,4 14
8215,41
8216,32
8217,8
8218,2
8219,7
8220,13 31 32
8221,13
8222,22
8223,43
8224,28
8225,29
8226,2 42
8227,2
8228,13
8229,37
8230,28
8231,36
8232,13
8233,3
8234,4
8235,21 34
8236,2 42
8237,13
8238,13
8239,3
8240,21 34
8241,26 75
8242,7 29
8243,13
8244,9
8245,3
8246,13
8247,60
8248,36
8249,80
8250,19
8251,22
8252,35
8253,35
8254,21 25 34
8255,4
8256,55
8257,27
8258,15
8259,59
8260,22
8261,4 36 38
8262,25
8263,43
8264,16
8265,21 25
8266,37
8267,1
8268,16
8269,2
8270,1
8271,1
8272,1
8273,1
8274,16
8275,16
8276,14
8277,15
8278,43
8279,13
8280,3
8281,3 38
8282,2
8283,29
8284,59
8285,37
8286,37
8287,7 15
8288,13
8289,43
8290,4
8291,7
8292,7 29
8293,7
8294,41
8295,3
8296,59
8297,51
8298,55
8299,55
8300,43
8301,26
8302,20
8303,2
8304,53
8305,23
8306,19
8307,53
8308,3 11
8309,32
8310,29
8311,23
8312,38
8313,13
8314,13
8315,7
8316,2
8317,15
8318,19
8319,53
8320,1 12
8321,16
8322,37
8323,16
8324,53
8325,1
8326,25
8327,32
8328,13 14 29 50
8329,13
8330,13
8331,9
8332,1
8333,15
8334,7
8335,4
8336,1
8337,38
8338,13
8339,13 20
8340,71
8341,7
8342,13
8343,13
8344,3
8345,7
8346,50
8347,13
8348,4
8349,4
8350,16
8351,13
8352,16
8353,3
8354,25 38
8355,21 34
8356,12
8357,1
8358,1
8359,6
8360,17
8361,18
8362,14 65
8363,3 14 43
8364,1
8365,7
8366,51 60
8367,16
8368,7 15
8369,37
8370,1
8371,9
8372,13
8373,37
8374,16
8375,19
8376,2
8377,38
8378,13
8379,29 38
8380,29 38
8381,1
8382,13
8383,13
8384,13
8385,1
8386,16
8387,1
8388,23 29
8389,35
8390,2
8391,13
8392,37
8393,14
8394,13
8395,4 14
8396,11
8397,13
8398,13
8399,2
8400,19
8401,43
8402,35
8403,17
8404,1
8405,17
8406,17
8407,17
8408,17
8409,23 35
8410,2
8411,17
8412,17
8413,16
8414,16
8415,2
8416,16
8417,2
8418,2
8419,19
8420,23
8421,22
8422,18
8423,18
8424,18
8425,18
8426,17
8427,17
8428,45
8429,19
8430,37
8431,7
8432,2
8433,15
8434,21 25 34 96
8435,3
8436,37
8437,3
8438,14 22
8439,50
8440,21
8441,55
8442,47
8443,23
8444,55
8445,8
8446,5
8447,17
8448,17
8449,17
8450,17
8451,5 8
8452,25
8453,21
8454,9
8455,59
8456,9
8457,2
8458,3
8459,37
8460,34 37
8461,14
8462,23
8463,19
8464,6
8465,17
8466,17
8467,3 26
8468,9
8469,28
8470,14
8471,3
8472,3
8473,9
8474,2
8475,12
8476,25
8477,16
8478,4
8479,2
8480,16
8481,13
8482,3 4 29 32 38
8483,13
8484,4 36
8485,13
8486,17
8487,13
8488,41
8489,13
8490,14
8491,28
8492,7 19
8493,13
8494,2
8495,17
8496,13
8497,29
8498,13
8499,13
8500,13
8501,13
8502,13
8503,13
8504,13
8505,13 38
8506,13
8507,16
8508,55
8509,33
8510,19
8511,37
8512,38
8513,15
8514,5 8
8515,15
8516,38
8517,34
8518,12
8519,27
8520,8
8521,43
8522,22
8523,20
8524,8
8525,7 15 26
8526,2 16
8527,13
8528,43
8529,3
8530,79
8531,36
8532,37
8533,82
8534,38
8535,22
8536,17
8537,1
8538,15
8539,23 55
8540,13
8541,2 3 9
8542,2
8543,7
8544,16
8545,8
8546,68
8547,37
8548,29 38
8549,37
8550,4
8551,50
8552,4 38
8553,13 43
8554,38
8555,7
8556,1
8557,20
8558,12
8559,19 26
8560,13 44
8561,22
8562,2
8563,15
8564,13
8565,10
8566,1
8567,53
8568,4
8569,37
8570,4
8571,32
8572,16
8573,16
8574,1
8575,12
8576,13
8577,13
8578,37
8579,13
8580,13
8581,37
8582,1
8583,19
8584,25
8585,51
8586,2
8587,13
8588,20
8589,13
8590,73
8591,17
8592,35
8593,23 29
8594,10
8595,2 4
8596,45
8597,17 24
8598,2
8599,13
8600,56
8601,4 13
8602,13
8603,8
8604,2
8605,25
8606,22
8607,26
8608,21
8609,23
8610,17
8611,37
8612,17
8613,22
8614,13
8615,13
8616,10
8617,22
8618,27
8619,23 29 38
8620,37
8621,17
8622,17
8623,17
8624,17
8625,16
8626,17
8627,1 12
8628,16
8629,2
8630,2
8631,7
8632,16
8633,55
8634,12
8635,23
8636,1
8637,7
8638,71
8639,7
8640,13
8641,16
8642,12
8643,1
8644,14
8645,5 8
8646,2 42
8647,9 43
8648,9
8649,9
8650,26
8651,5
8652,9
8653,5 50
8654,9
8655,26
8656,15
8657,47
8658,14
8659,3
8660,9
8661,9
8662,2
8663,9
8664,26
8665,9
8666,2 9 15 26 29
8667,13
8668,3 4 9
8669,13
8670,26
8671,8
8672,29
8673,4
8674,3
8675,17
8676,17
8677,17
8678,13 25 34
8679,23 29
8680,14
8681,55
8682,10
8683,23
8684,7
8685,48
8686,19
8687,23 26
8688,15
8689,34
8690,17
8691,33
8692,3
8693,13
8694,15
8695,53
8696,37
8697,19
8698,37
8699,4 7 15
8700,35
8701,37
8702,31
8703,13
8704,8 13 14 38
8705,8 14
8706,32
8707,4
8708,52 56
8709,28
8710,32
8711,2
8712,4
8713,21
8714,21
8715,15
8716,14
8717,4
8718,38
8719,1
8720,8
8721,21
8722,4
8723,1
8724,17
8725,15
8726,15
8727,4
8728,1
8729,38
8730,2 42
8731,14 44
8732,13
8733,13
8734,21
8735,2
8736,19
8737,33
8738,32
8739,16
8740,17
8741,21
8742,32
8743,13
8744,1
8745,5
8746,22
8747,1
8748,1
8749,38
8750,33
8751,16
8752,2
8753,37
8754,1
8755,1
8756,4 14
8757,40
8758,16
8759,1
8760,15
8761,1
8762,13
8763,1
8764,19 26
8765,1
8766,37
8767,37
8768,16
8769,16
8770,3
8771,13
8772,32
8773,53
8774,1
8775,19
8776,2 25
8777,21
8778,32
8779,32
8780,8 14
8781,2
8782,23
8783,28
8784,15
8785,2
8786,2
8787,42
8788,42
8789,69
8790,14
8791,8
8792,29 78
8793,8
8794,13
8795,1
8796,16
8797,2
8798,1
8799,5
8800,4
8801,13
8802,15
8803,16
8804,1
8805,55
8806,1
8807,1
8808,40
8809,21
8810,3
8811,1
8812,17
8813,3 4
8814,13
8815,13
8816,17
8817,17
8818,1
8819,1
8820,1
8821,17
8822,18
8823,18
8824,17
8825,18
8826,26
8827,17
8828,17
8829,18
8830,9
8831,9
8832,9
8833,8 28
8834,17
8835,47
8836,9
8837,9
8838,9
8839,38
8840,4 9
8841,15
8842,8
8843,11
8844,2 42
8845,2 42
8846,10 17
8847,2
8848,20
8849,2 42
8850,2 42
8851,42
8852,17
8853,2
8854,24
8855,46
8856,46
8857,5 8
8858,2
8859,2
8860,2 42
8861,14
8862,59
8863,2
8864,2
8865,2
8866,2 42
8867,42
8868,70
8869,19
8870,37
8871,14
8872,53
8873,23
8874,4
8875,78
8876,35
8877,12
8878,1
8879,13
8880,15
8881,17 83
8882,18
8883,12
8884,13
8885,45
8886,13 14 50
8887,36
8888,13
8889,79
8890,13
8891,13
8892,14 50
8893,17
8894,34
8895,13 79
8896,13
8897,4 14
8898,13
8899,14
8900,17
8901,13
8902,17
8903,13
8904,23
8905,38 43
8906,3 14 29
8907,19
8908,35
8909,37
8910,25
8911,18
8912,20
8913,28
8914,23
8915,17
8916,23
8917,1
8918,3
8919,24 45
8920,3 4
8921,1 12
8922,11
8923,13
8924,19
8925,49
8926,1
8927,23
8928,35
8929,53
8930,19
8931,19
8932,45
8933,23
8934,11
8935,56
8936,13
8937,16
8938,14
8939,13
8940,1
8941,53
8942,17
8943,13
8944,36
8945,15
8946,3
8947,1
8948,17
8949,12
8950,1 12
8951,1
8952,51
8953,16
8954,2
8955,2
8956,17
8957,17
8958,15 25
8959,12
8960,1
8961,16
8962,1
8963,1 2 12
8964,17
8965,19
8966,37
8967,32
8968,12
8969,1
8970,16
8971,13
8972,1
8973,16
8974,5 8
8975,12
8976,31
8977,13
8978,4 18
8979,14
8980,3 11
8981,12
8982,1
8983,1
8984,1
8985,1
8986,1
8987,37
8988,13
8989,26
8990,7
8991,12
8992,1 12
8993,43
8994,13
8995,27
8996,22
8997,19
8998,13
8999,35
9000,23
9001,9
9002,19
9003,38
9004,21
9005,21 34
9006,4 13
9007,35
9008,23
9009,23
9010,23
9011,25
9012,32
9013,3
9014,32
9015,11
9016,8
9017,15
9018,1
9019,12
9020,12
9021,12
9022,16
9023,1
9024,1
9025,16
9026,37
9027,1
9028,37
9029,13 38
9030,1 12
9031,19
9032,13
9033,35
9034,32
9035,13 14
9036,22
9037,35
9038,1
9039,12
9040,8
9041,1
9042,56
9043,18
9044,18
9045,17
9046,17
9047,14
9048,17
9049,19
9050,17
9051,17
9052,17
9053,13
9054,13
9055,29
9056,17
9057,35
9058,23 29
9059,17
9060,17
9061,48
9062,17
9063,19
9064,9
9065,5
9066,43
9067,9
9068,3 9 26
9069,77
9070,9
9071,9
9072,15
9073,15
9074,14
9075,15
9076,83
9077,14
9078,70
9079,2 42
9080,53
9081,45
9082,2
9083,48
9084,2
9085,17
9086,17
9087,2 42
9088,17
9089,2
9090,19
9091,5 8
9092,6
9093,2
9094,4
9095,53
9096,8
9097,2
9098,8
9099,2
9100,2
9101,2
9102,2 42
9103,5
9104,2 42
9105,42
9106,19
9107,23 35
9108,23
9109,35
9110,19
9111,19
9112,19
9113,53
9114,53
9115,37
9116,37
9117,37
9118,19
9119,2
9120,9
9121,2
9122,2 42
9123,2
9124,2
9125,2
9126,2
9127,2
9128,35
9129,19
9130,9
9131,19
9132,2
9133,42
9134,14
9135,40
9136,2
9137,42
9138,2 42
9139,72
9140,2 42
9141,2
9142,2
9143,43
9144,2
9145,2 42
9146,16
9147,32
9148,7
9149,2 82
9150,2
9151,2 42
9152,2
9153,2
9154,42
9155,38
9156,19
9157,19
9158,19 26
9159,2
9160,48
9161,17
9162,17
9163,17
9164,17
9165,7
9166,2
9167,2
9168,37
9169,2 42
9170,23
9171,13
9172,4
9173,32
9174,47
9175,28
9176,13
9177,13
9178,30
9179,13 25
9180,13
9181,13
9182,2
9183,4
9184,21
9185,37
9186,4
9187,13
9188,13
9189,13
9190,13
9191,32
9192,43
9193,53
9194,7
9195,23 35
9196,2 13
9197,2
9198,2
9199,13
9200,78
9201,13
9202,26
9203,8
9204,32
9205,2
9206,13
9207,7
9208,2
9209,18
9210,32
9211,21
9212,2
9213,8
9214,2
9215,29
9216,7 15
9217,2
9218,15
9219,7
9220,7
9221,23
9222,55
9223,20
9224,8
9225,2 42
9226,72
9227,11
9228,12
9229,21 34
9230,3
9231,21
9232,13
9233,21
9234,13
9235,26 37
9236,32
9237,13
9238,56
9239,21
9240,13
9241,2
9242,1
9243,38
9244,7
9245,13
9246,37
9247,35
9248,2
9249,1
9250,2
9251,2
9252,2 42
9253,2
9254,2
9255,23
9256,2
9257,1
9258,15
9259,4 34
9260,43
9261,76
9262,14
9263,43
9264,23
9265,7 15
9266,19
9267,19
9268,25
9269,2
9270,9
9271,3
9272,3
9273,2
9274,2 42
9275,2
9276,2
9277,2
9278,37
9279,19
9280,37
9281,21
9282,26
9283,19
9284,19
9285,2 8
9286,21 34
9287,32
9288,1
9289,1
9290,32
9291,13
9292,3
9293,19
9294,4
9295,2 9 26
9296,9
9297,7
9298,2
9299,2
9300,9
9301,2
9302,37
9303,32
9304,16
9305,18
9306,28
9307,1
9308,16
9309,16
9310,38
9311,38
9312,21
9313,38
9314,38
9315,7
9316,13
9317,13
9318,20
9319,78
9320,38
9321,21
9322,20
9323,32
9324,13
9325,1 12
9326,22
9327,29
9328,1 12
9329,1
9330,23 29
9331,21 34
9332,4
9333,3
9334,4
9335,14 40
9336,15
9337,2
9338,42
9339,19
9340,20
9341,41
9342,2
9343,2
9344,2
9345,22
9346,48
9347,27
9348,58
9349,5
9350,1
9351,37
9352,13 25
9353,12
9354,9
9355,2
9356,2
9357,36
9358,2
9359,32
9360,31
9361,1 12
9362,1
9363,1
9364,43
9365,59
9366,37
9367,37
9368,2
9369,1
9370,37
9371,2
9372,49
9373,14
9374,2
9375,21 59
9376,2
9377,2 42
9378,2 42
9379,2 42
9380,17
9381,20
9382,19
9383,37
9384,1
9385,14 44
9386,7
9387,18
9388,16
9389,13
9390,14
9391,10
9392,17
9393,13
9394,1
9395,1
9396,13
9397,1
9398,7 15
9399,8
9400,60
9401,21 34
9402,56
9403,13 14 50
9404,9
9405,2
9406,62
9407,9
9408,12 16
9409,1
9410,8
9411,37
9412,37
9413,16
9414,16
9415,1
9416,9
9417,13
9418,35
9419,7
9420,1
9421,13
9422,32
9423,1
9424,16
9425,1
9426,16
9427,1
9428,13
9429,19 26
9430,16
9431,1
9432,1
9433,1 12
9434,1
9435,1
9436,1
9437,1
9438,4
9439,37
9440,19
9441,16
9442,23
9443,16
9444,14 22 58
9445,17
9446,1
9447,17
9448,17
9449,17
9450,2 42
9451,63
9452,20
9453,37
9454,1
9455,15
9456,3
9457,4
9458,2 7
9459,15
9460,9
9461,9 26
9462,59
9463,21 34
9464,60
9465,3
9466,60
9467,37
9468,19
9469,29
9470,19
9471,37 48
9472,48
9473,17
9474,21 34
9475,8
9476,8
9477,8
9478,25
9479,43
9480,28
9481,55
9482,3
9483,26
9484,22
9485,22
9486,32
9487,15
9488,2
9489,3
9490,47
9491,42
9492,3
9493,17
9494,9
9495,21
9496,9
9497,9
9498,2
9499,3
9500,3
9501,9
9502,9
9503,9
9504,9
9505,3 26
9506,3
9507,4
9508,4
9509,37
9510,19
9511,5
9512,43
9513,3 38
9514,8
9515,5
9516,75
9517,2 42
9518,2
9519,19
9520,4 43
9521,37
9522,1 12
9523,13
9524,38
9525,4
9526,17
9527,14
9528,50
9529,14
9530,2
9531,14
9532,5 13
9533,17
9534,4
9535,4
9536,20
9537,4 41
9538,13
9539,1
9540,1 12
9541,1
9542,37
9543,3 26
9544,32
9545,21
9546,1
9547,1
9548,17
9549,17
9550,32
9551,32
9552,73
9553,1 12
9554,32
9555,1
9556,16
9557,13 14
9558,1
9559,28 29
9560,37
9561,13
9562,13 14
9563,29
9564,28
9565,18
9566,13
9567,19 26
9568,13
9569,15
9570,13
9571,8
9572,1
9573,1
9574,17
9575,17
9576,1 12
9577,16
9578,2
9579,2
9580,9
9581,13 29 32
9582,8
9583,32
9584,29 32
9585,13
9586,7
9587,29
9588,14
9589,4
9590,1
9591,3
9592,32
9593,29 32
9594,2
9595,17
9596,32
9597,4
9598,13
9599,13
9600,60
9601,3 38
9602,17
9603,39
9604,4 62
9605,14
9606,37
9607,2
9608,1
9609,17
9610,1 12
9611,13
9612,2
9613,14
9614,13 14 50
9615,1
9616,1 12
9617,13
9618,20
9619,1 12
9620,1
9621,32
9622,7
9623,37
9624,12
9625,2 42
9626,19
9627,15
9628,32
9629,17
9630,23
9631,14
9632,43
9633,17
9634,2
9635,13
9636,16
9637,21
9638,5 8
9639,37 48
9640,14
9641,43
9642,9
9643,28
9644,29 35
9645,35
9646,17
9647,17
9648,17
9649,1
9650,16
9651,1 12
9652,14
9653,37
9654,14
9655,1
9656,29 32
9657,77
9658,17
9659,17
9660,17 24 92
9661,1
9662,1
9663,17
9664,17
9665,23
9666,30
9667,30
9668,17
9669,29
9670,1
9671,14
9672,60
9673,60
9674,1
9675,7
9676,2 77
9677,2
9678,2
9679,1
9680,17
9681,17
9682,14
9683,9
9684,9
9685,3
9686,9
9687,2
9688,3
9689,21
9690,9
9691,3 9 26 28
9692,15
9693,9
9694,17
9695,17
9696,45
9697,17
9698,32
9699,24
9700,2 42
9701,3
9702,21 28 34
9703,3 28
9704,3
9705,17
9706,17
9707,24
9708,17
9709,17
9710,17
9711,22
9712,17
9713,15
9714,8
9715,29
9716,14
9717,17
9718,5
9719,31
9720,17
9721,19
9722,19
9723,3 4
9724,3
9725,23
9726,6
9727,19
9728,19
9729,37
9730,17
9731,26
9732,51
9733,15
9734,23 29
9735,3
9736,13
9737,13
9738,4
9739,51
9740,37
9741,41
9742,13
9743,7
9744,7 32
9745,43
9746,13
9747,29
9748,13 29
9749,9
9750,13
9751,21
9752,13
9753,45
9754,3
9755,4
9756,13
9757,13
9758,13
9759,21
9760,5 8
9761,4
9762,13
9763,4 13
9764,17
9765,13
9766,13
9767,25
9768,25
9769,19
9770,18
9771,37
9772,37
9773,2
9774,14 50
9775,3
9776,37
9777,37
9778,3
9779,21 34
9780,17
9781,17
9782,32
9783,17
9784,29
9785,3
9786,21
9787,21
9788,13 27
9789,13
9790,37
9791,2
9792,1
9793,7 15
9794,13 32
9795,4
9796,32
9797,2
9798,12
9799,19
9800,19 26
9801,35
9802,62
9803,16
9804,5 8
9805,1
9806,1
9807,31
9808,43
9809,4
9810,13 29
9811,4 15
9812,2 29
9813,4 35
9814,17
9815,4 21
9816,1
9817,4
9818,37
9819,17
9820,1 12
9821,38
9822,12
9823,31
9824,13
9825,13
9826,13
9827,13
9828,13
9829,1
9830,23
9831,29
9832,12
9833,16
9834,13
9835,37
9836,13
9837,14
9838,4 7 35
9839,2
9840,29
9841,35
9842,29
9843,37
9844,1
9845,1
9846,1
9847,2
9848,43
9849,16
9850,25
9851,3
9852,35
9853,16
9854,16
9855,21
9856,56
9857,43
9858,22
9859,23
9860,17
9861,17
9862,16
9863,16
9864,1
9865,2
9866,12
9867,22
9868,17
9869,17
9870,42
9871,17
9872,17
9873,17
9874,17
9875,9
9876,3
9877,26
9878,42
9879,42
9880,3
9881,28
9882,43
9883,28
9884,15
9885,32
9886,37
9887,14
9888,29
9889,16
9890,2
9891,2 42
9892,2
9893,42
9894,2
9895,2 42
9896,2 42
9897,16
9898,23 37
9899,2
9900,2
9901,77
9902,48
9903,2
9904,19
9905,2 42
9906,29
9907,37
9908,37
9909,23 55
9910,23
9911,3
9912,12
9913,19
9914,1 12
9915,65
9916,32
9917,13
9918,3 15
9919,13
9920,13
9921,13
9922,13
9923,45
9924,4
9925,23 29
9926,4
9927,37
9928,29 55
9929,26
9930,16
9931,4
9932,13
9933,7
9934,4 36
9935,2
9936,4
9937,4
9938,13
9939,1
9940,13
9941,4
9942,29
9943,4
9944,8
9945,17
9946,17
9947,45
9948,4
9949,2
9950,2
9951,43
9952,13
9953,36
9954,1 12
9955,37
9956,19
9957,13
9958,1
9959,1
9960,3
9961,23 32
9962,19
9963,13
9964,4 13
9965,37
9966,13
9967,38
9968,32
9969,14
9970,29
9971,2
9972,1
9973,1 12
9974,16
9975,17
9976,12
9977,29
9978,17
9979,2 13
9980,29 38
9981,32
9982,4 23
9983,32
9984,16
9985,1
9986,13
9987,13
9988,17
9989,2 50
9990,37
9991,2 42
9992,37 48
9993,51 60
9994,16
9995,2
9996,14
9997,17
9998,1
9999,12
10000,16
10001,16
10002,38
10003,4 7
10004,3
10005,13
10006,19
10007,29
10008,13
10009,21
10010,37
10011,19 26
10012,5
10013,13
10014,13
10015,4 13
10016,2
10017,16
10018,16
10019,1 12
10020,13
10021,20
10022,19
10023,13 14
10024,29
10025,29
10026,1
10027,1
10028,1
10029,7
10030,23
10031,29
10032,37
10033,2
10034,2 82
10035,1
10036,4
10037,38
10038,4 18
10039,1
10040,37
10041,4
10042,4 58
10043,1
10044,1
10045,1
10046,1
10047,37
10048,57
10049,12
10050,4
10051,3
10052,14
10053,2
10054,13
10055,7
10056,17
10057,22
10058,4
10059,16
10060,13
10061,13 14
10062,3
10063,38
10064,29
10065,17
10066,17 45
10067,24
10068,17
10069,17
10070,2
10071,42
10072,17
10073,32
10074,18 21
10075,2
10076,17
10077,30
10078,42
10079,19
10080,18 59
10081,13
10082,2 42
10083,12
10084,38
10085,9
10086,9
10087,43
10088,9
10089,9 29
10090,9 26
10091,2
10092,7
10093,2
10094,14
10095,2 42
10096,2
10097,3
10098,26
10099,3
10100,2
10101,2
10102,2
10103,37
10104,37
10105,37
10106,2
10107,17
10108,17
10109,17
10110,17
10111,2
10112,2
10113,17
10114,2
10115,2 42
10116,2
10117,23
10118,2
10119,2 42
10120,17
10121,17
10122,19
10123,2
10124,2
10125,17
10126,2 42
10127,2
10128,2
10129,2
10130,2
10131,17
10132,16
10133,2
10134,2
10135,29
10136,2
10137,2
10138,23
10139,2 23 42
10140,2
10141,19
10142,19
10143,2 42
10144,2
10145,2 42
10146,2
10147,2 42
10148,2
10149,19
10150,42
10151,47
10152,19
10153,55
10154,14
10155,23
10156,23
10157,20
10158,17
10159,2 42
10160,2 42
10161,19
10162,5 8
10163,6
10164,2
10165,2 42
10166,2
10167,2 42
10168,2
10169,2
10170,37
10171,19
10172,19
10173,2
10174,42
10175,2
10176,2
10177,2
10178,37
10179,37
10180,37
10181,43
10182,47
10183,6
10184,1 12
10185,1 12
10186,1
10187,1
10188,1
10189,2
10190,3 41
10191,17
10192,1
10193,43 44
10194,22
10195,13
10196,5 8 38 43
10197,8
10198,14
10199,22
10200,4
10201,4
10202,13
10203,13
10204,5 18
10205,17
10206,37 51
10207,17
10208,4 13
10209,17
10210,17
10211,4 14
10212,13
10213,17
10214,29
10215,59
10216,15
10217,25
10218,16
10219,16
10220,1
10221,44
10222,2
10223,2
10224,13
10225,16
10226,17
10227,32
10228,4
10229,8
10230,20
10231,13
10232,4
10233,21 34
10234,21
10235,1
10236,25
10237,20
10238,20
10239,4
10240,16
10241,19
10242,4 41
10243,32
10244,13
10245,7
10246,9
10247,2
10248,2
10249,1
10250,37
10251,13
10252,2 4
10253,16
10254,44 47
10255,14 18
10256,29
10257,35
10258,1
10259,35
10260,23 29
10261,7 23
10262,17
10263,19
10264,32
10265,13 44
10266,31
10267,2
10268,32
10269,7
10270,35 55
10271,13
10272,44
10273,51
10274,37
10275,13
10276,1
10277,13
10278,3
10279,1
10280,43
10281,43
10282,3
10283,32
10284,71
10285,13
10286,17
10287,21 25
10288,22
10289,2
10290,1
10291,37
10292,1
10293,15
10294,17
10295,17 30
10296,1
10297,13
10298,23
10299,37
10300,2
10301,8
10302,16
10303,1 12
10304,18
10305,1
10306,43
10307,1
10308,1
10309,1
10310,1
10311,14
10312,1
10313,1
10314,4
10315,1
10316,43
10317,8
10318,3
10319,19
10320,7
10321,13
10322,41
10323,2
10324,9
10325,2
10326,4
10327,13
10328,3 15
10329,48
10330,48
10331,26
10332,7
10333,3
10334,13
10335,13
10336,2 20
10337,19
10338,13
10339,37
10340,3
10341,19
10342,13
10343,14
10344,29
10345,1
10346,1
10347,38
10348,13
10349,13
10350,1
10351,78
10352,17
10353,43
10354,77
10355,32
10356,39
10357,25
10358,23 29
10359,32
10360,32
10361,37
10362,23
10363,17
10364,16
10365,9
10366,17
10367,2
10368,71
10369,29
10370,19
10371,19
10372,8
10373,13
10374,1
10375,1
10376,16
10377,1
10378,37
10379,35
10380,2 42
10381,77
10382,1
10383,1
10384,1
10385,28 35
10386,9
10387,9
10388,19
10389,2
10390,28
10391,78
10392,35
10393,21
10394,29
10395,23
10396,23
10397,2
10398,3
10399,3
10400,55
10401,21
10402,70
10403,20
10404,3
10405,14
10406,38
10407,38
10408,41
10409,38
10410,3 78
10411,78
10412,19
10413,38
10414,17
10415,10 17
10416,45
10417,3 64
10418,21
10419,17
10420,18
10421,17 87
10422,45
10423,18
10424,17
10425,62
10426,37
10427,37
10428,42
10429,43
10430,17
10431,37
10432,4
10433,13
10434,19
10435,4 38
10436,9
10437,37
10438,37
10439,7 21
10440,7
10441,13
10442,29
10443,2 42
10444,17
10445,19
10446,19
10447,45
10448,19
10449,13
10450,67
10451,2 13
10452,3
10453,42
10454,17
10455,17
10456,17
10457,7 15
10458,41
10459,26 37
10460,51
10461,2
10462,9
10463,2
10464,21 34
10465,62
10466,13
10467,13
10468,2 13
10469,17
10470,51
10471,60
10472,37
10473,7 15
10474,1
10475,8
10476,2 21
10477,13
10478,2
10479,13
10480,4
10481,54
10482,3
10483,2
10484,70
10485,70
10486,17
10487,23 29
10488,37
10489,13
10490,37
10491,37
10492,5
10493,3
10494,3
10495,17
10496,17
10497,15
10498,7
10499,13
10500,4 13
10501,15
10502,13
10503,13
10504,7
10505,13
10506,17
10507,34
10508,5
10509,3 9 26
10510,7
10511,3
10512,3
10513,3
10514,1 12
10515,1 12
10516,1
10517,35
10518,1
10519,1
10520,51
10521,51
10522,7
10523,16
10524,13
10525,2 13
10526,13
10527,3
10528,2 13
10529,13 14
10530,13
10531,38
10532,28
10533,29
10534,33
10535,14 50
10536,78
10537,37
10538,21
10539,26
10540,13
10541,4 13 38 44
10542,14 38
10543,13
10544,13
10545,2 26
10546,1 12
10547,13
10548,3
10549,3
10550,41
10551,3
10552,4
10553,25 71
10554,18
10555,4
10556,3
10557,1 12
10558,37 48
10559,4 14
10560,37 48
10561,16
10562,29
10563,1 12
10564,3
10565,15
10566,29
10567,8
10568,13
10569,13 25 27
10570,27
10571,14
10572,13 14 65
10573,1
10574,1
10575,1 12
10576,21
10577,7
10578,13
10579,18
10580,12
10581,7
10582,1 12
10583,32 70
10584,13
10585,16
10586,2
10587,23
10588,18
10589,35
10590,23
10591,29
10592,20
10593,20
10594,2 9 42
10595,2
10596,2
10597,2
10598,2
10599,2
10600,45
10601,7
10602,15
10603,1
10604,2 42
10605,42
10606,1 12
10607,5 8
10608,19
10609,1
10610,13
10611,2
10612,1
10613,37
10614,28 29
10615,38
10616,2
10617,1
10618,59
10619,43
10620,4
10621,4 38 43
10622,35
10623,32
10624,51
10625,16
10626,1
10627,2
10628,2
10629,13
10630,9
10631,13
10632,2
10633,37
10634,2 42
10635,38
10636,1 12
10637,1
10638,1 12
10639,1
10640,1
10641,1
10642,23
10643,23
10644,23
10645,55
10646,13
10647,16
10648,4
10649,13
10650,3 4 38
10651,21
10652,1 12
10653,2
10654,37
10655,13 32
10656,25
10657,32
10658,13
10659,1 12
10660,1 12
10661,2 25
10662,97
10663,32
10664,15
10665,23
10666,37
10667,29
10668,1 12
10669,8
10670,2 13
10671,13
10672,13
10673,13
10674,8
10675,2 13 21
10676,3
10677,13
10678,13
10679,3 4
10680,2
10681,2
10682,13
